Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana,Doses_diárias
POÁ,353980,0.771,3.999289,119221,17.264,69.0575764596849,0.04962406015037594,0.11629072681704261,0.32181513326207306,0.31123619615386894,0.14953534203538998,41,333.92057761732855
POLONI,353990,0.766,2.1985919999999997,6166,135.12,0.45633510953226764,0.01812688821752266,0.07099697885196375,0.3313827346488754,0.4715658470070847,0.43558681980664266,37,41.92857142857143
POMPÉIA,354000,0.786,5.695186,22326,784.674,0.28452580307235875,0.05714285714285714,0.16428571428571428,0.28853872033077743,0.3331214883860661,0.26160008234004545,41,72.9874739039666
PONGAÍ,354010,0.755,2.367317,3385,183.399,0.1845702539272297,0.030303030303030304,0.13636363636363635,0.39494040842167394,0.49035742218278416,0.39229845767259497,39.5,18.326647564469916
PONTAL,354020,0.725,2.3772759999999997,51717,356.371,1.4512123601527622,0.03546712802768166,0.14359861591695502,0.14084479080554058,0.1677130170087676,0.04008172689845518,39,133.4579646017699
PONTALINDA,354025,0.702,1.700993,4719,209.525,0.22522372031977092,0.061855670103092786,0.15463917525773196,0.2908596133458163,0.35128988020907537,0.1541520543121228,39.5,20.900849858356942
PONTES GESTAL,354030,0.732,6.0563970000000005,2576,217.505,0.11843405898714972,0.004347826086956522,0.0782608695652174,0.34399797691965417,0.4761086454638648,0.3511305021334212,35,25.872222222222224
POPULINA,354040,0.714,2.298284,4136,315.938,0.1309117611683305,0.036885245901639344,0.1680327868852459,0.3945859897098748,0.552062191980609,0.4809140534933458,40,25.262345679012345
PORANGABA,354050,0.703,1.802655,10205,265.689,0.38409569082649264,0.025373134328358207,0.07611940298507462,0.31316407668848895,0.3657591808169557,0.3048299856598254,38,59.336879432624116
PORTO FELIZ,354060,0.758,4.925338,53698,556.706,0.9645665755353814,0.019491687368622206,0.049684693292566404,0.3660016695880802,0.4065338557011874,0.15364795178028473,38,192.24947589098534
PORTO FERREIRA,354070,0.751,3.6767589999999997,56848,244.906,2.321217120037892,0.022490288284604375,0.0684931506849315,0.316721839489288,0.36522372539282216,0.22053229972921637,38,167.4627949183303
POTIM,354075,0.697,0.900543,25603,44.643,5.735053647828327,0.021604938271604937,0.10699588477366255,0.2781982608804618,0.3177092442190104,0.08902524234476673,38,84.21758241758242
POTIRENDABA,354080,0.747,2.994939,17668,342.492,0.5158660640248531,0.02844141069397042,0.19283276450511946,0.3696949164627044,0.40564730716570985,0.32394802787133353,38,73.65714285714286
PRACINHA,354085,0.696,0.8256979999999999,4327,63.054,0.6862371935166682,0.02702702702702703,0.13513513513513514,0.18354706996088768,0.28962675776333324,0.12366550859501921,38,27.430555555555557
PRADÓPOLIS,354090,0.733,4.097709,22239,167.378,1.3286692396850244,0.01873536299765808,0.12295081967213115,0.22910402741260533,0.2757042973875591,0.1086562090129742,39,68.14442013129103
PRAIA GRANDE,354100,0.754,2.206457,336454,149.253,22.542528458389448,0.042359461599366585,0.07901821060965954,0.355222755358181,0.33130091128449535,0.20662752874961407,41,729.6448598130842
PRATÂNIA,354105,0.701,2.521386,5371,175.1,0.3067390062821245,0.01694915254237288,0.09090909090909091,0.39094733612858257,0.4300300448178716,0.1435474236920868,37,41.43859649122807
PRESIDENTE ALVES,354110,0.735,1.7861259999999999,4067,286.642,0.1418843016724695,0.022388059701492536,0.05970149253731343,0.34574646399068587,0.3958156942279572,0.49158353212073014,45,27.8515625
PRESIDENTE BERNARDES,354120,0.757,2.049434,12943,749.233,0.1727499989989763,0.03225806451612903,0.10618279569892473,0.49563366876325893,0.5526627273260916,0.5001602443654973,40,62.05949656750572
PRESIDENTE EPITÁCIO,354130,0.75,1.936406,44572,1260.281,0.3536671583559539,0.04003859141341052,0.09599614085865894,0.2513750069646974,0.32434700981922215,0.21026207991476176,40,128.34865900383141
PRESIDENTE PRUDENTE,354140,0.806,3.520707,231953,560.637,4.137311665123779,0.031611329160920756,0.10141084120080619,0.32925145011683976,0.41272254499351824,0.31695357694838194,39,634.6198083067093
PRESIDENTE VENCESLAU,354150,0.763,1.816342,39648,755.203,0.5249979144680305,0.025925925925925925,0.08518518518518518,0.25833084115687227,0.3194122589945673,0.37204603388151863,39,119.05252918287938
PROMISSÃO,354160,0.743,4.062823000000001,41211,779.2,0.5288886036960985,0.02571313780634793,0.1631177179590197,0.3259567442466485,0.32968524621098305,0.2745876433769249,39,133.24048096192385
QUADRA,354165,0.678,2.639371,3902,205.672,0.18971955346376757,0.03164556962025317,0.02531645569620253,0.3390737346161446,0.37243459881705027,0.16412557238855807,37,24.093984962406015
QUATÁ,354170,0.738,3.2860669999999996,14309,651.341,0.21968523400185155,0.01751459549624687,0.0316930775646372,0.27709601656242805,0.3858621274647318,0.2256700941517433,37,58.39440203562341
QUEIROZ,354180,0.715,9.727633,3513,234.914,0.14954408847493125,0,0.031007751937984496,0.3236887472589,0.42102874641272947,0.2023075618258771,35,25.90829694323144
QUELUZ,354190,0.722,2.542385,13788,249.399,0.5528490491140703,0.034574468085106384,0.14095744680851063,0.15637190089057218,0.16838746158369272,0.10438194254064821,40,34.74159663865546
QUINTANA,354200,0.732,2.626102,6736,318.937,0.21120158526605567,0.0645933014354067,0.10047846889952153,0.33318098618355596,0.45523368471591336,0.3383325369415866,40,33.86363636363637
RAFARD,354210,0.745,3.558608,9126,121.645,0.7502157918533437,0.0077279752704791345,0.04173106646058733,0.3848151537381011,0.3973017945889988,0.20260694150694378,38,39.3640897755611
RANCHARIA,354220,0.751,3.7222410000000004,29743,1587.498,0.1873577163561781,0.025690184049079755,0.08397239263803681,0.3302015676471166,0.46321163209617305,0.28828896528769077,39,106.3894523326572
REDENÇÃO DA SERRA,354230,0.657,1.376732,3827,309.441,0.12367462618075821,0.043478260869565216,0.13043478260869565,0.42601839455440527,0.4672716448642498,0.3254654860799314,46,30.0125
REGENTE FEIJÓ,354240,0.768,3.531343,20523,263.28,0.7795123062898816,0.10112359550561797,0.27415730337078653,0.31434760978062065,0.4180821142907987,0.2235647716962963,44,72.75316455696202
REGINÓPOLIS,354250,0.728,1.542857,10047,410.406,0.24480636248008072,0.10457516339869281,0.1895424836601307,0.35559774593029725,0.43488764432713944,0.19538762526165948,35,56.688311688311686
REGISTRO,354260,0.754,3.4962269999999998,56463,722.201,0.7818183580471364,0.04156809733017911,0.07806691449814127,0.3483849826287486,0.2561052964418122,0.20380675956966612,41,167.64728682170542
RESTINGA,354270,0.705,2.212648,7762,245.746,0.31585458155982193,0.009861932938856016,0.05128205128205128,0.2909017248717008,0.4180006145742975,0.16089438562608466,36,62.38725490196079
RIBEIRA,354280,0.698,1.436128,3320,335.759,0.098880446987273607,0.020833333333333332,0.052083333333333336,0.3662074674008574,0.44116697923840814,0.37859285291913536,37,16.280653950953678
RIBEIRÃO BONITO,354290,0.712,1.9500819999999999,13376,471.553,0.28365846469007727,0.02664298401420959,0.07460035523978685,0.2600120364686715,0.323688539639613,0.2650552149559149,38,58.778097982708935
RIBEIRÃO BRANCO,354300,0.639,1.7976029999999998,15984,697.5,0.22916129032258067,0.033820138355111454,0.20983858570330516,0.4414832276762667,0.47830793437149427,0.18571945475254092,37,73.05839416058394
RIBEIRÃO CORRENTE,354310,0.711,2.354805,4786,148.332,0.3226545856591969,0.009433962264150943,0.1179245283018868,1,0.85892290337105,0.17474675389064712,34,39.75783475783476
RIBEIRÃO DO SUL,354320,0.747,3.3392699999999995,4537,203.208,0.2232687689461045,0.039337474120082816,0.045548654244306416,0.3796324939084989,0.4922054625073551,0.44497069260706307,39,35.3801652892562
RIBEIRÃO DOS ÍNDIOS,354323,0.721,1.603011,2222,196.446,0.11310996406137055,0.023255813953488372,0.20930232558139536,0.2856751866559936,0.4434534324416371,0.7495492086720679,48,35.10526315789474
RIBEIRÃO GRANDE,354325,0.705,3.479311,7686,333.363,0.23055948020626166,0.0636042402826855,0.038869257950530034,0.5485738271732654,0.762054092844335,0.19375979202456048,40,46.95514511873351
RIBEIRÃO PIRES,354330,0.784,2.4818569999999998,125238,99.075,12.640726722180165,0.0375743162901308,0.09536266349583829,0.29881800781216405,0.3470540275324302,0.21313370000253112,41,293.4074074074074
RIBEIRÃO PRETO,354340,0.8,4.942529,720116,650.916,11.06311720713579,0.03833381461160843,0.12638367504090867,0.3099574121054053,0.33343217060533303,0.2892960568835844,39,1658.8340548340548
RIFAINA,354360,0.74,3.325417,3651,162.508,0.22466586260368718,0.014577259475218658,0.13411078717201166,0.4814839527186189,0.5525212570981863,0.3878021450920473,39,24.18064516129032
RINCÃO,354370,0.734,1.817648,10824,316.639,0.34184039237112296,0.046948356807511735,0.19718309859154928,0.25344920484198913,0.3354346792290689,0.2808956379875578,39,53.925324675324674
RINÓPOLIS,354380,0.723,2.546498,9940,358.481,0.27728108323732636,0.031026252983293555,0.08353221957040573,0.3038072383409495,0.3292609142253465,0.3762373191415462,39,43.01347708894879
RIO CLARO,354390,0.803,4.785156,209548,498.422,4.204228545288931,0.054625401657365125,0.07475054963639438,0.24690205365445253,0.24808153661703475,0.2503120481184011,39,473.1222222222222
RIO DAS PEDRAS,354400,0.759,4.008687,36233,226.657,1.5985828807405023,0.02721726888784608,0.15297982167996246,0.2734233221009613,0.28216049776869145,0.11341687247537982,39,109.55809128630706
RIO GRANDE DA SERRA,354410,0.749,1.12824,52009,36.341,14.311383836438184,0.03771661569826707,0.12844036697247707,0.19063342331651661,0.03428017876821489,0.008676359568460398,40,103.88555347091932
RIOLÂNDIA,354420,0.703,2.042364,12856,631.897,0.20345087886158658,0.017001545595054096,0.08346213292117466,0.3296701113148418,0.3484022676031209,0.10650348704023449,35,45.98426966292135
RIVERSUL,354350,0.664,1.234969,5364,385.878,0.1390076656352526,0.05121951219512195,0.06829268292682927,0.41314686690218094,0.5394341571102481,0.3772852508930146,38,31.02654867256637
ROSANA,354425,0.764,7.026757000000001,15929,744.011,0.21409629696335133,0.031504065040650404,0.09247967479674797,0.3985858460667996,0.48357442919158283,0.3365765558372887,40,66.29333333333334
ROSEIRA,354430,0.737,2.764735,10888,129.847,0.8385253413632968,0.016304347826086956,0.1423913043478261,0.3203831030498861,0.373525942672695,0.2698011783356664,40,69.55038759689923
RUBIÁCEA,354440,0.721,2.029851,3195,236.484,0.13510427766783376,0.05421686746987952,0.10240963855421686,0.28394351675550844,0.37244127391928833,0.3301346886124885,34,16.03405572755418
RUBINÉIA,354450,0.759,2.4965319999999998,3191,242.877,0.13138337512403397,0.03162055335968379,0.17786561264822134,0.6519583381167083,0.6520385577042355,0.4357822025522091,41,20.889196675900276
SABINO,354460,0.728,2.124816,5638,305.285,0.184679889283784,0.10655737704918032,0.23770491803278687,0.3167750310476257,0.3636474720490453,0.4548646156304735,46.5,22.66906474820144
SAGRES,354470,0.73,1.545137,2427,147.935,0.16405853922330751,0.019138755980861243,0.0861244019138756,0.3661458749431192,0.3937817708717895,0.3118389888931559,33.5,14.637630662020905
SALES,354480,0.751,2.2858389999999997,6481,308.555,0.21004359028374198,0.045317220543806644,0.11782477341389729,0.3326997953018182,0.49022726767604957,0.37972636196242043,39.5,29.827848101265822
SALES OLIVEIRA,354490,0.772,2.937839,12103,305.776,0.3958126210036104,0.01935483870967742,0.18064516129032257,0.30971303437861747,0.3822734303897063,0.25625967465181415,38,53.886178861788615
SALESÓPOLIS,354500,0.732,1.189942,17363,424.997,0.408544060311014,0.08722741433021806,0.2118380062305296,0.3679433166039358,0.42191101502899897,0.21689091855594334,41,70.17633410672853
SALMOURÃO,354510,0.719,1.361417,5372,172.934,0.3106387407912845,0.06031746031746032,0.10793650793650794,0.28691184211178333,0.36376304890375394,0.3188429705852363,40,24.052777777777777
SALTINHO,354515,0.791,3.000245,8498,99.738,0.8520323246906897,0.021601016518424398,0.14993646759847523,0.4331134649035284,0.41991948516838024,0.17358997026835155,39,72.54502369668246
SALTO,354520,0.78,6.218792,120779,133.057,9.077237574873926,0.03146814404432133,0.08897506925207756,0.3602253771942698,0.36802313911189083,0.17151935221458064,38,360.50987432675043
SALTO DE PIRAPORA,354530,0.729,3.753047,46285,280.509,1.650036184222253,0.041374214998152935,0.13446619874399704,0.3223158316122936,0.3486938027090603,0.18939511978301007,39,146.96435643564357
SALTO GRANDE,354540,0.704,2.388516,9396,188.441,0.49861760444913794,0.01542111506524318,0.13997627520759193,0.30318495812901,0.3284591893110166,0.22820868031114186,34,44.67272727272727
SANDOVALINA,354550,0.709,9.015611,4405,455.856,0.0966313923695202,0.02197802197802198,0.10622710622710622,0.23696564884407872,0.3063466880000319,0.3461844587983517,40,18.922636103151863
SANTA ADÉLIA,354560,0.76,1.9941080000000002,15639,330.269,0.4735230978384287,0.03669724770642202,0.14169215086646278,0.32879635544228203,0.47297551078735756,0.3379647103018344,39,69.59600997506234
SANTA ALBERTINA,354570,0.728,3.054224,6036,272.692,0.22134862775585643,0.03856749311294766,0.08264462809917356,0.3774650000567556,0.4773846225663697,0.42636288311164744,38,32.4207492795389
SANTA BÁRBARA D'OESTE,354580,0.781,3.079827,195278,271.03,7.205032653211822,0.040219231079229464,0.14943177238655597,0.30681890252475014,0.32966966201069575,0.15023888769435315,41,538.7251773049645
SANTA BRANCA,354600,0.735,1.661052,14925,272.238,0.5482335309545324,0.037383177570093455,0.14819759679572764,0.294067185804035,0.33883574405124445,0.20626879855105676,43,53.46224256292906
SANTA CLARA D'OESTE,354610,0.733,3.217782,2111,183.458,0.115067208843441,0.05172413793103448,0.05172413793103448,0.4959603551630442,0.6049800956289725,0.4771491562477831,35,19.551724137931036
SANTA CRUZ DA CONCEIÇÃO,354620,0.79,2.7720759999999998,4584,150.13,0.30533537600746025,0.023017902813299233,0.21483375959079284,0.31008505316293067,0.41970866128026924,0.5453402690129995,39,30.79310344827586
SANTA CRUZ DA ESPERANÇA,354625,0.743,2.430959,2166,148.062,0.14629006767435263,0.008064516129032258,0.04032258064516129,0.3606069472707552,0.4271172170816534,0.3045575905735145,36,17.65277777777778
SANTA CRUZ DAS PALMEIRAS,354630,0.728,1.472473,35102,295.337,1.1885405485936404,0.0397422126745435,0.22556390977443608,0.2378465330555227,0.2691745111363379,0.17019097612511008,38,111.28635346756153
SANTA CRUZ DO RIO PARDO,354640,0.762,4.290675,48207,1114.747,0.43244790073442674,0.028011204481792718,0.1752701080432173,0.3300495089951312,0.4333689862801479,0.32918631095071094,37,168.39156626506025
SANTA ERNESTINA,354650,0.738,1.653775,5577,134.421,0.41489053049746694,0.03806228373702422,0.314878892733564,0.39213127613832743,0.4697437577425539,0.17842945140148675,38,38.154716981132076
SANTA FÉ DO SUL,354660,0.784,3.381905,32796,206.537,1.5878995046892326,0.023616734143049933,0.08198380566801619,0.3989840879185934,0.4605478457559758,0.423505203533847,40,125.5389344262295
SANTA GERTRUDES,354670,0.737,6.700011,27850,98.291,2.833423202531259,0.021455223880597014,0.06529850746268656,0.25097627117647336,0.2540143334784491,0.10037565838957842,37,148.06083650190115
SANTA ISABEL,354680,0.738,2.7752630000000003,58529,363.332,1.6108958198011738,0.042643923240938165,0.09665955934612651,0.3072651881023022,0.3402642623094015,0.18254502374888149,40,163.82770870337478
SANTA LÚCIA,354690,0.737,1.3080610000000001,8889,153.86,0.5777330040296372,0.037900874635568516,0.119533527696793,0.2500141261853396,0.309785148175447,0.11600697441642205,39,35.73076923076923
SANTA MARIA DA SERRA,354700,0.686,2.187638,6298,252.621,0.2493062730335166,0.009416195856873822,0.18267419962335216,0.26707200398528536,0.3026325027575402,0.15184304179123856,35,26.078212290502794
SANTA MERCEDES,354710,0.739,2.264173,2947,166.753,0.1767284546604859,0.034934497816593885,0.16593886462882096,0.39669916710213704,0.4457640434311608,0.30269699216407864,37,16.15963855421687
SANTA RITA D'OESTE,354740,0.761,2.5305720000000003,2476,209.8,0.11801715919923737,0.04878048780487805,0.1024390243902439,0.43747390254193946,0.5250389832202149,0.5666510034482193,42,17.037542662116042
SANTA RITA DO PASSA QUATRO,354750,0.775,2.413289,27641,754.141,0.36652297116852156,0.020972354623450904,0.09532888465204957,0.32227362585154584,0.37709115329640897,0.4195570769349824,39,95.3
SANTA ROSA DE VITERBO,354760,0.77,2.6438669999999997,26960,288.576,0.9342426258593923,0.021052631578947368,0.21894736842105264,0.2892601417014168,0.3566988694554652,0.28437501574954094,40,93.68260869565218
SANTA SALETE,354765,0.772,2.337501,1558,79.192,0.19673704414587334,0.025,0.1,0.4850681568724897,0.5868630895883962,0.7671156434108027,44,13.401574803149606
SANTANA DA PONTE PENSA,354720,0.773,2.3521229999999997,1448,129.888,0.11148066026114806,0.034482758620689655,0.1724137931034483,0.42528535724060684,0.6182849520817095,0.880586842741082,41,13.790393013100436
SANTANA DE PARNAÍBA,354730,0.814,6.765064,145073,179.949,8.061895314783634,0.02543491301739652,0.1295740851829634,0.3738986139675801,0.4002901688434884,0.19459030355365303,38,418.4513422818792
SANTO ANASTÁCIO,354770,0.753,1.976677,20855,552.876,0.3772093561666631,0.03320754716981132,0.09509433962264151,0.26375213884628584,0.3656960929422209,0.31002084660120965,38,76.76566125290023
SANTO ANDRÉ,354780,0.815,4.048921,723889,175.782,41.181065183010766,0.05318584741268278,0.14273808621865292,0.3747218676692832,0.33548726577924637,0.29041671829449683,41,1744.6277056277056
SANTO ANTÔNIO DA ALEGRIA,354790,0.702,1.895327,7024,310.311,0.22635356142708446,0.03225806451612903,0.08602150537634409,0.38743055065256415,0.4614947464053957,0.4784778175386794,39,52.1031746031746
SANTO ANTÔNIO DE POSSE,354800,0.702,4.888001,23742,154.133,1.5403580025043306,0.020043336944745395,0.09750812567713976,0.3450734267463638,0.3342381128878487,0.14352423113361965,35,82.3030303030303
SANTO ANTÔNIO DO ARACANGUÁ,354805,0.757,2.482367,8541,1308.432,0.06527660589163213,0.07204610951008646,0.11815561959654179,0.30297068572474656,0.38091382295916726,0.2708338313935761,40,35.494923857868024
SANTO ANTÔNIO DO JARDIM,354810,0.714,2.530738,5926,109.956,0.5389428498672196,0.04697986577181208,0.13758389261744966,0.3843277054066241,0.4757823817337812,0.4198392013651972,41,36.9
SANTO ANTÔNIO DO PINHAL,354820,0.706,1.625873,6843,133.008,0.5144803320101046,0.008565310492505354,0.04925053533190578,0.4196533830830993,0.449599846934203,0.23151711435334194,38,39.203125
SANTO EXPEDITO,354830,0.732,1.237299,3159,94.465,0.3344095696818928,0.038834951456310676,0.11650485436893204,0.33966284717564854,0.40746642917938936,0.4309499036140385,43,18.3156146179402
SANTÓPOLIS DO AGUAPEÍ,354840,0.74,1.485683,4856,128.026,0.37929795510286973,0.02702702702702703,0.11411411411411411,0.2157149469799057,0.33010106636857073,0.2863095516609578,36,23.31290322580645
SANTOS,354850,0.84,5.191503,433991,281.033,15.442706016731131,0.05594479270926619,0.0881841647790128,0.3308700141370004,0.40653423828622903,0.592321847214853,43,948.5129469790382
SÃO BENTO DO SAPUCAÍ,354860,0.72,1.872582,10907,252.579,0.43182529030521144,0.016453382084095063,0.056672760511883,0.4404861147922498,0.5173742359256026,0.3282059768164011,38,48.787185354691076
SÃO BERNARDO DO CAMPO,354870,0.805,6.068923000000001,849874,409.532,20.75232216285907,0.05736122601741323,0.16818342985462711,0.29697563873573823,0.34963267507787654,0.22796721331577047,41,1828.6010854816825
SÃO CAETANO DO SUL,354880,0.862,8.386042,162763,15.331,106.16593829495793,0.05326137963397466,0.14992961051149695,0.3083296194457463,0.39349613296821684,0.5058302461262961,43,434.89859594383773
SÃO CARLOS,354890,0.805,4.4796830000000005,256915,1136.907,2.2597714676750167,0.021546491866958,0.13085700412721535,0.3147436497722784,0.38826760210874195,0.26989887743839164,38,635.9014925373134
SÃO FRANCISCO,354900,0.723,1.692504,2813,75.579,0.3721933341272047,0.02926829268292683,0.0975609756097561,0.36917264269827593,0.5045814159485456,0.8204307710503205,40,22.34538152610442
SÃO JOÃO DA BOA VISTA,354910,0.797,3.452254,92315,516.399,1.7876680628738633,0.03684210526315789,0.07218045112781955,0.3366078567668311,0.42256548934588806,0.3693101006715371,39,298.1703703703704
SÃO JOÃO DAS DUAS PONTES,354920,0.72,1.724157,2555,129.462,0.19735520847816349,0.05714285714285714,0.13333333333333333,0.3670979281629005,0.46825056154734007,0.4465724840329093,37,21.161434977578477
SÃO JOÃO DE IRACEMA,354925,0.748,1.7697630000000002,1942,178.396,0.10885894302562839,0.024193548387096774,0.0967741935483871,0.31085390718956757,0.3952024298627324,0.4791105287866292,35,12.929961089494164
SÃO JOÃO DO PAU D'ALHO,354930,0.75,2.1896430000000002,2095,117.665,0.17804784770322524,0.008130081300813009,0.04065040650406504,0.41681202549221635,0.5035167306706415,0.5487605104654796,38,22.375
SÃO JOAQUIM DA BARRA,354940,0.762,3.3011120000000003,52737,410.863,1.2835665416452686,0.029139685476410732,0.08048103607770583,0.3155892785510608,0.3871355052682975,0.19856887842317214,39,162.99811676082862
SÃO JOSÉ DA BELA VISTA,354950,0.693,1.821925,8991,276.952,0.3246410930413935,0.05128205128205128,0.14871794871794872,0.24458577642282536,0.3226036113207972,0.2309955259851231,39,46.94773519163763
SÃO JOSÉ DO BARREIRO,354960,0.684,1.276163,4141,570.685,0.07256192119996147,0,0.043859649122807015,0.19674714127560042,0.31591321780511084,0.29981317979860156,42.5,19.369774919614148
SÃO JOSÉ DO RIO PARDO,354970,0.774,3.3227230000000003,55298,419.684,1.3176103925810847,0.038041431261770245,0.08022598870056497,0.33732177318836487,0.38033764631136,0.3679821455826462,38,172.22935779816513
SÃO JOSÉ DO RIO PRETO,354980,0.797,3.8449699999999996,469173,431.944,10.861894134424833,0.03350401695064889,0.14555928312880728,0.352954487608446,0.4243154626038467,0.3339551593928736,39,1463.158081705151
SÃO JOSÉ DOS CAMPOS,354990,0.807,5.560318,737310,1099.409,6.706421359112031,0.02325271503764408,0.089301974370933,0.3113191488983999,0.3514086630461299,0.23002129553267148,38,2181.987084870849
SÃO LOURENÇO DA SERRA,354995,0.728,1.33199,16127,186.456,0.8649225554554427,0.07582938388625593,0.2132701421800948,0.36930356045755713,0.3222409097999665,0.1514507186432085,40,58.58876404494382
SÃO LUIZ DO PARAITINGA,355000,0.697,1.539497,10693,617.315,0.17321788714027683,0.02936857562408223,0.05433186490455213,0.39698599683238817,0.5162888443793855,0.2865464479761282,40,100.35643564356435
SÃO MANUEL,355010,0.744,2.9556560000000003,41287,650.734,0.6344681544225443,0.027862985685071576,0.13369120654396727,0.26398806250563517,0.3232105937584338,0.21594915417831093,34,113.67695099818512
SÃO MIGUEL ARCANJO,355020,0.71,2.072711,33071,930.339,0.3554725750505998,0.037009622501850484,0.09104367135455219,0.3970501018917294,0.42125246082161444,0.2114135105798577,40,139.52619047619046
SÃO PAULO,355030,0.805,5.869190000000001,12396372,1521.11,81.49556573817804,0.04541009833715067,0.15972736545522115,0.3769274861567844,0.4052629462141171,0.26225238885587054,40,17837.168316831685
SÃO PEDRO,355040,0.755,2.131677,36298,611.278,0.5938051099499737,0.019151846785225718,0.06484268125854993,0.36922297492302586,0.3331562368992749,0.22832674739671918,38,107.51618705035972
SÃO PEDRO DO TURVO,355050,0.703,2.383477,7724,731.221,0.10563153957558657,0.013266998341625208,0.12935323383084577,0.40439401095706196,0.47501222109785307,0.34369812195210503,38,36.135
SÃO ROQUE,355060,0.768,3.303926,93076,306.908,3.0327003532003074,0.01586895316099309,0.05784489378039417,0.30229692874053443,0.28889383552716696,0.1993227865432228,39,268.93904761904764
SÃO SEBASTIÃO,355070,0.772,4.317365000000001,91637,402.395,2.2772897277550666,0.023961661341853034,0.09531416400425985,0.34005128369009135,0.3476280089063543,0.08137649920627979,40,279.1679389312977
SÃO SEBASTIÃO DA GRAMA,355080,0.701,2.338639,12137,252.41,0.48084465750168376,0.024193548387096774,0.07903225806451612,0.2751783040257977,0.37855113229573406,0.3708463759307248,41,59.506024096385545
SÃO SIMÃO,355090,0.766,2.904913,15446,617.252,0.25023815232676444,0.02844311377245509,0.15419161676646706,0.29627649770225023,0.3929671928643993,0.3050278673987812,40,58.242009132420094
SÃO VICENTE,355100,0.768,1.5006760000000001,370839,148.1,25.03977042538825,0.0949776946323212,0.15426680097855808,0.2851173190371827,0.2778629184487445,0.28479364578625027,42,822.4432989690722
SARAPUÍ,355110,0.707,1.4289180000000001,10493,352.592,0.29759608839678725,0.013559322033898305,0.04745762711864407,0.34431081545283637,0.3481873696097944,0.1666402463958095,38,43.858247422680414
SARUTAIÁ,355120,0.688,1.6875419999999999,3623,141.608,0.25584712728094455,0.3333333333333333,0.4666666666666667,0.3652769264652117,0.4349928088231404,0.34275363477349197,60,27.493617021276595
SEBASTIANÓPOLIS DO SUL,355130,0.773,7.122485,3595,167.848,0.21418187884276246,0.03333333333333333,0.06666666666666667,0.3319607458139332,0.44357093995600566,0.4457201792877972,35.5,27.122881355932204
SERRA AZUL,355140,0.686,1.0758969999999999,15292,283.144,0.5400785466052609,0.009852216748768473,0.03940886699507389,0.3179770296281,0.31472159026609225,0.10842034455675488,35,75.31948881789137
SERRA NEGRA,355160,0.767,2.4910919999999996,29669,203.734,1.4562615960026308,0.024479166666666666,0.1671875,0.3271851597617331,0.39460819245913387,0.31040045860153903,38,108.91521739130435
SERRANA,355150,0.729,2.066393,46166,126.046,3.662631102930676,0.015665796344647518,0.11422976501305483,0.05831010930377155,0.273978788748178,0.8372241601584518,36,123.42553191489361
SERTÃOZINHO,355170,0.761,4.416383000000001,128432,403.089,3.1861946121079963,0.02941987680426588,0.08301921485703778,0.30784494822103897,0.3678747909008899,0.19437414769557318,38,403.900390625
SETE BARRAS,355180,0.673,2.876076,12731,1062.699,0.11979873887149607,0.02224199288256228,0.0711743772241993,0.5130045646842497,0.42477894882241835,0.17599385081549596,40,54.096412556053814
SEVERÍNIA,355190,0.715,1.337283,17820,140.46,1.2686885946176847,0.03949730700179533,0.10771992818671454,0.25376209304173764,0.2997765677078561,0.14752988639549725,40,67.39018087855297
SILVEIRAS,355200,0.678,1.168572,6375,414.782,0.153695194101962,0.005221932114882507,0.05483028720626632,0.35496372960246014,0.4671191416720118,0.36587042116259383,33,28.82793017456359
SOCORRO,355210,0.729,2.118014,41690,449.029,0.928447828536687,0.019644180874722018,0.08636026686434396,0.3492702932067392,0.4180072455394581,0.2945666543525237,39,153.93191489361703
SOROCABA,355220,0.798,5.216913,695328,450.382,15.43862765385828,0.04533547306067543,0.14145800391758903,0.3586884107039365,0.3569661779516186,0.17977948366084412,39,1346.9718309859154
SUD MENNUCCI,355230,0.747,2.1694139999999997,7738,594.744,0.13010639871944904,0.027586206896551724,0.04597701149425287,0.30193758292345013,0.3626853587442168,0.40532072954091863,38.5,35.31578947368421
SUMARÉ,355240,0.762,5.183202,289875,153.465,18.88867168409735,0.03178893178893179,0.11956241956241956,0.32693995660808645,0.3093334181483191,0.08591705356971373,38,605.7842605156038
SUZANÁPOLIS,355255,0.699,6.417113,4063,330.587,0.12290259447588683,0.05223880597014925,0.208955223880597,0.35765547359486866,0.39937838881325105,0.15593599518720475,46,21.952076677316295
SUZANO,355250,0.765,3.783581,303397,206.236,14.711156151205417,0.046129514102451454,0.1200246024075213,0.35417931370483713,0.3185315881672068,0.12288992429183036,40,772.6666666666666
TABAPUÃ,355260,0.735,1.9073080000000002,12561,345.792,0.3632530538589673,0.031799163179916316,0.2292887029288703,0.30160798283055396,0.4106394423620089,0.3665080351666748,39,50.234042553191486
TABATINGA,355270,0.704,1.548805,16787,368.604,0.45542099380364837,0.02142857142857143,0.09196428571428572,0.2647184062486195,0.3113720778047909,0.22966277282737413,36,57.529545454545456
TABOÃO DA SERRA,355280,0.769,2.9340900000000003,297528,20.388,145.93290170688638,0.08101090531417691,0.178120131556171,0.2807268612498227,0.28490850315024635,0.11432799582464045,41,710.560975609756
